loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,flag_income_missing,flag_income_nonpositive,flag_loan_amount_missing,flag_loan_amount_nonpositive,flag_loan_term_missing,flag_loan_term_nonpositive,flag_cibil_missing,flag_cibil_out_of_range,log_income_annum,log_loan_amount,loan_to_income_ratio,total_asset_value,loan_to_total_assets_ratio,cibil_x_affordability,education_audit_group,self_employed_audit_group
1109,4,Graduate,No,8100000,19000000,6,375,4100000,14500000.0,19100000.0,11900000,1,0,0,0,0,0,0,0,0,15.90737474309945,16.759949589762293,2.345679012345679,49600000.0,0.38306451612903225,112.08487084870849,1,0
1110,4,Not Graduate,No,5900000,14900000,14,857,2600000,9500000.0,16000000.0,3500000,0,0,0,0,0,0,0,0,0,15.59046307836746,16.51687183802978,2.5254237288135593,31600000.0,0.47151898734177217,243.09134615384616,0,0
1111,5,Graduate,Yes,8100000,32100000,6,823,18200000,1800000.0,24100000.0,6500000,0,0,0,0,0,0,0,0,0,15.90737474309945,17.284366619252893,3.962962962962963,50600000.0,0.6343873517786561,165.82835820895522,1,1
1112,0,Graduate,No,1400000,5000000,8,686,1800000,1900000.0,3200000.0,1500000,0,0,0,0,0,0,0,0,0,14.151983508870947,15.424948670398354,3.5714285714285716,8400000.0,0.5952380952380952,150.0625,1,0
1113,1,Graduate,No,1600000,6300000,2,721,3000000,600000.0,5200000.0,900000,0,0,0,0,0,0,0,0,0,14.285514812209815,15.656060350091908,3.9375,9700000.0,0.6494845360824743,146.0253164556962,1,0
1114,4,Graduate,No,4600000,9400000,18,545,800000,2400000.0,11500000.0,6300000,1,0,0,0,0,0,0,0,0,15.341567078850604,16.056220353623207,2.0434782608695654,21000000.0,0.44761904761904764,179.07142857142858,1,0
1115,1,Not Graduate,No,2900000,8900000,6,523,900000,5600000.0,9700000.0,1800000,1,0,0,0,0,0,0,0,0,14.88022163978423,16.001561947061912,3.0689655172413794,18000000.0,0.49444444444444446,128.53389830508476,0,0
1116,2,Graduate,Yes,8600000,24900000,20,607,13600000,7600000.0,31800000.0,5400000,0,0,0,0,0,0,0,0,0,15.967272877502799,17.030378401595577,2.895348837209302,58400000.0,0.4263698630136986,155.82686567164177,1,1
1117,4,Not Graduate,No,3800000,14900000,20,428,6500000,3500000.0,12200000.0,2500000,1,0,0,0,0,0,0,0,0,15.150511887854474,16.51687183802978,3.9210526315789473,24700000.0,0.6032388663967612,86.97326203208557,0,0
1118,0,Not Graduate,No,8200000,20300000,4,666,13100000,10200000.0,25900000.0,7800000,0,0,0,0,0,0,0,0,0,15.919644834185693,16.8261314932731,2.475609756097561,57000000.0,0.356140350877193,191.62105263157895,0,0
1119,3,Graduate,No,3200000,10100000,20,704,3400000,4800000.0,9000000.0,3900000,0,0,0,0,0,0,0,0,0,14.978661680269907,16.128046080821385,3.15625,21100000.0,0.4786729857819905,169.38345864661653,1,0
1120,0,Not Graduate,Yes,8100000,23800000,10,794,5400000,15500000.0,20700000.0,8800000,0,0,0,0,0,0,0,0,0,15.90737474309945,16.98519618065851,2.9382716049382718,50400000.0,0.4722222222222222,201.61128526645768,0,1
1121,1,Graduate,Yes,9800000,23300000,12,430,3200000,12600000.0,30500000.0,13600000,1,0,0,0,0,0,0,0,0,16.097893045681612,16.963963961454382,2.377551020408163,59900000.0,0.38898163606010017,127.31117824773415,1,1
1122,0,Not Graduate,No,200000,500000,20,615,500000,200000.0,600000.0,200000,0,0,0,0,0,0,0,0,0,12.206077645517674,13.122365377402328,2.5,1500000.0,0.3333333333333333,175.7142857142857,0,0
1123,0,Not Graduate,No,6600000,14100000,20,360,6800000,5100000.0,25400000.0,7800000,1,0,0,0,0,0,0,0,0,15.702580358511794,16.46168542627038,2.1363636363636362,45100000.0,0.31263858093126384,114.78260869565219,0,0
1124,0,Not Graduate,No,9100000,18300000,14,458,6100000,9200000.0,34100000.0,10000000,1,0,0,0,0,0,0,0,0,16.02378508137718,16.722411672456456,2.010989010989011,59400000.0,0.30808080808080807,152.10948905109487,0,0
1125,2,Not Graduate,No,5500000,20400000,12,887,8800000,9400000.0,12300000.0,3300000,0,0,0,0,0,0,0,0,0,15.520258832020865,16.83104550783405,3.709090909090909,33800000.0,0.6035502958579881,188.35907335907336,0,0
1126,4,Not Graduate,No,7200000,27400000,8,735,14100000,14200000.0,19400000.0,9500000,0,0,0,0,0,0,0,0,0,15.789591722875162,17.126053607854647,3.8055555555555554,57200000.0,0.479020979020979,152.94797687861274,0,0
1127,1,Not Graduate,No,2400000,5600000,16,379,3700000,600000.0,7200000.0,3400000,1,0,0,0,0,0,0,0,0,14.690979711984754,15.53827733427679,2.3333333333333335,14900000.0,0.37583892617449666,113.7,0,0
1128,4,Graduate,No,9600000,25500000,20,544,4000000,11400000.0,23800000.0,11100000,1,0,0,0,0,0,0,0,0,16.077273760604726,17.05418904934434,2.65625,50300000.0,0.5069582504970179,148.7863247863248,1,0
1129,1,Graduate,Yes,5800000,16700000,12,721,1100000,9700000.0,17200000.0,7500000,0,0,0,0,0,0,0,0,0,15.573368647930426,16.630919337267223,2.8793103448275863,35500000.0,0.4704225352112676,185.85777777777778,1,1
1130,4,Not Graduate,No,2300000,6000000,8,676,6000000,400000.0,4800000.0,2200000,0,0,0,0,0,0,0,0,0,14.648420115681892,15.607270193858982,2.608695652173913,13400000.0,0.44776119402985076,187.32530120481928,0,0
1131,1,Not Graduate,No,300000,1200000,4,342,800000,100000.0,1100000.0,200000,0,0,0,0,0,0,0,0,0,12.611541086966115,13.997832948091215,4.0,2200000.0,0.5454545454545454,68.4,0,0
1132,0,Not Graduate,No,9900000,27000000,16,566,3500000,17300000.0,36900000.0,11500000,0,0,0,0,0,0,0,0,0,16.108045416114916,17.11134746100564,2.727272727272727,69200000.0,0.3901734104046243,151.85365853658539,0,0
1133,2,Not Graduate,No,3500000,14000000,2,355,8700000,1600000.0,11800000.0,2900000,0,0,0,0,0,0,0,0,0,15.068273812173887,16.454567959008102,4.0,25000000.0,0.56,71.0,0,0
1134,2,Graduate,No,4800000,18500000,20,605,5700000,5500000.0,14700000.0,5800000,0,0,0,0,0,0,0,0,0,15.38412668421143,16.733281344102608,3.8541666666666665,31700000.0,0.583596214511041,124.63519313304722,1,0
1135,2,Not Graduate,No,1600000,5200000,16,525,300000,2900000.0,5600000.0,1600000,1,0,0,0,0,0,0,0,0,14.285514812209815,15.46416937585933,3.25,10400000.0,0.5,123.52941176470588,0,0
1136,5,Graduate,Yes,800000,2500000,12,403,500000,0.0,3200000.0,800000,1,0,0,0,0,0,0,0,0,13.592368256649284,14.731801689838349,3.125,4500000.0,0.5555555555555556,97.6969696969697,1,1
1137,1,Graduate,Yes,9000000,33500000,18,727,18800000,10500000.0,28100000.0,5300000,0,0,0,0,0,0,0,0,0,16.012735246411598,17.32705602664604,3.7222222222222223,62700000.0,0.5342902711323764,153.95294117647057,1,1
1138,1,Graduate,No,8300000,28900000,12,529,18300000,3900000.0,32500000.0,5800000,1,0,0,0,0,0,0,0,0,15.931766193248746,17.179352187684735,3.4819277108433737,60500000.0,0.47768595041322315,118.0295698924731,1,0
1139,4,Graduate,No,2800000,6100000,18,415,2200000,4200000.0,8400000.0,2000000,1,0,0,0,0,0,0,0,0,14.845130332288226,15.623799493077952,2.1785714285714284,16800000.0,0.3630952380952381,130.56179775280899,1,0
1140,1,Graduate,Yes,6400000,17300000,10,879,10000000,1100000.0,15400000.0,8200000,0,0,0,0,0,0,0,0,0,15.671808704579888,16.666217117271472,2.703125,34700000.0,0.49855907780979825,237.36708860759492,1,1
1141,2,Not Graduate,Yes,6000000,12600000,16,649,4800000,5300000.0,23900000.0,5100000,0,0,0,0,0,0,0,0,0,15.607270193858982,16.349207451286784,2.1,39100000.0,0.32225063938618925,209.3548387096774,0,1
1142,0,Graduate,No,2900000,9800000,16,395,5400000,4300000.0,8600000.0,2400000,1,0,0,0,0,0,0,0,0,14.88022163978423,16.097893045681612,3.3793103448275863,20700000.0,0.47342995169082125,90.19685039370079,1,0
1143,0,Graduate,No,6500000,24100000,20,488,3300000,6000000.0,22900000.0,9700000,1,0,0,0,0,0,0,0,0,15.687312888712007,16.997722439954657,3.707692307692308,41900000.0,0.5751789976133651,103.66013071895425,1,0
1144,1,Graduate,Yes,200000,500000,8,569,200000,200000.0,700000.0,300000,0,0,0,0,0,0,0,0,0,12.206077645517674,13.122365377402328,2.5,1400000.0,0.35714285714285715,162.57142857142856,1,1
1145,1,Not Graduate,No,8400000,24600000,14,817,1800000,13100000.0,31300000.0,8200000,0,0,0,0,0,0,0,0,0,15.943742382861155,17.018257041552996,2.9285714285714284,54400000.0,0.4522058823529412,207.9636363636364,0,0
1146,1,Graduate,Yes,6100000,17800000,20,706,16000000,10900000.0,16900000.0,4300000,0,0,0,0,0,0,0,0,0,15.623799493077952,16.694709071442087,2.918032786885246,48100000.0,0.3700623700623701,180.19246861924685,1,1
1147,2,Graduate,Yes,8000000,31200000,8,553,6800000,3500000.0,21000000.0,10300000,0,0,0,0,0,0,0,0,0,15.894952224644102,17.25592868483099,3.9,41600000.0,0.75,112.85714285714285,1,1
1148,5,Not Graduate,Yes,900000,1800000,14,464,2300000,300000.0,1800000.0,700000,1,0,0,0,0,0,0,0,0,13.710151153416941,14.403297778421795,2.0,5100000.0,0.35294117647058826,154.66666666666666,0,1
1149,2,Graduate,No,7300000,20000000,6,729,13100000,10700000.0,17900000.0,9100000,0,0,0,0,0,0,0,0,0,15.803385043104912,16.811242881518265,2.73972602739726,50800000.0,0.3937007874015748,194.93406593406593,1,0
1150,4,Not Graduate,Yes,3700000,7400000,12,363,4800000,6800000.0,10500000.0,4400000,1,0,0,0,0,0,0,0,0,15.123843647884687,15.816990693309524,2.0,26500000.0,0.2792452830188679,121.0,0,1
1151,2,Graduate,No,5200000,17200000,12,565,3500000,1300000.0,20000000.0,6300000,0,0,0,0,0,0,0,0,0,15.46416937585933,16.660419999923214,3.3076923076923075,31100000.0,0.5530546623794212,131.16071428571428,1,0
1152,1,Graduate,No,7200000,21000000,14,421,3500000,11600000.0,21800000.0,4600000,1,0,0,0,0,0,0,0,0,15.789591722875162,16.860033043306743,2.9166666666666665,41500000.0,0.5060240963855421,107.48936170212768,1,0
1153,0,Not Graduate,Yes,9400000,34200000,10,512,13100000,15600000.0,32600000.0,6300000,1,0,0,0,0,0,0,0,0,16.056220353623207,17.3477362312726,3.6382978723404253,67600000.0,0.5059171597633136,110.38532110091744,0,1
1154,3,Not Graduate,Yes,3400000,12400000,2,730,2500000,3900000.0,12200000.0,4600000,0,0,0,0,0,0,0,0,0,15.039286283703994,16.333207111220425,3.6470588235294117,23200000.0,0.5344827586206896,157.08860759493675,0,1
1155,0,Graduate,No,600000,2300000,8,627,1800000,500000.0,2200000.0,300000,0,0,0,0,0,0,0,0,0,13.304686600863562,14.648420115681892,3.8333333333333335,4800000.0,0.4791666666666667,129.72413793103448,1,0
1156,0,Not Graduate,Yes,3300000,10000000,16,434,3000000,4100000.0,12900000.0,4100000,1,0,0,0,0,0,0,0,0,15.009433329466965,16.118095750958314,3.0303030303030303,24100000.0,0.4149377593360996,107.6842105263158,0,1
1157,2,Graduate,Yes,5900000,14300000,2,410,11900000,4400000.0,16900000.0,4100000,1,0,0,0,0,0,0,0,0,15.59046307836746,16.475770165160203,2.4237288135593222,37300000.0,0.38337801608579086,119.75247524752474,1,1
1158,3,Not Graduate,No,1300000,3600000,16,624,2400000,2300000.0,3300000.0,1900000,0,0,0,0,0,0,0,0,0,14.077875591662238,15.096444681204078,2.769230769230769,9900000.0,0.36363636363636365,165.55102040816328,0,0
1159,4,Graduate,Yes,5700000,16900000,4,656,13000000,7400000.0,22000000.0,8400000,0,0,0,0,0,0,0,0,0,15.555976908243359,16.642824239064897,2.9649122807017543,50800000.0,0.33267716535433073,165.4513274336283,1,1
1160,2,Not Graduate,No,7700000,27300000,16,758,7300000,4600000.0,24800000.0,9100000,0,0,0,0,0,0,0,0,0,15.856731016694035,17.122397296785223,3.5454545454545454,45800000.0,0.5960698689956332,166.76000000000002,0,0
1161,4,Not Graduate,Yes,7000000,23500000,18,336,15000000,9500000.0,19700000.0,7800000,1,0,0,0,0,0,0,0,0,15.76142084987672,16.97251102166758,3.357142857142857,52000000.0,0.4519230769230769,77.11475409836065,0,1
1162,5,Graduate,No,8100000,21900000,18,378,5200000,3400000.0,16200000.0,9600000,1,0,0,0,0,0,0,0,0,15.90737474309945,16.90199724044883,2.7037037037037037,34400000.0,0.6366279069767442,102.06,1,0
1163,1,Graduate,Yes,1900000,4200000,4,620,4700000,2800000.0,7500000.0,900000,0,0,0,0,0,0,0,0,0,14.45736497045232,15.250595321348806,2.210526315789474,15900000.0,0.2641509433962264,193.11475409836063,1,1
1164,2,Graduate,No,4500000,9100000,18,593,-100000,600000.0,12400000.0,2500000,0,0,0,0,0,0,0,0,0,15.319588176962746,16.02378508137718,2.022222222222222,15400000.0,0.5909090909090909,196.21323529411765,1,0
1165,0,Not Graduate,Yes,9600000,34000000,12,710,23800000,10300000.0,37365999.999999985,7800000,0,0,0,0,0,0,0,0,0,16.077273760604726,17.341871111992198,3.5416666666666665,79265999.99999999,0.4289354830570485,156.33027522935782,0,1
1166,1,Not Graduate,Yes,5400000,20700000,8,753,1900000,800000.0,19000000.0,3600000,0,0,0,0,0,0,0,0,0,15.501909696719672,16.845644306544774,3.8333333333333335,25300000.0,0.8181818181818182,155.79310344827584,0,1
1167,1,Not Graduate,Yes,7800000,27200000,16,454,16100000,3400000.0,17100000.0,11400000,1,0,0,0,0,0,0,0,0,15.86963441986494,17.11872756803093,3.4871794871794872,48000000.0,0.5666666666666667,101.17714285714285,0,1
1168,1,Graduate,Yes,8200000,19100000,8,619,17200000,12200000.0,31500000.0,6600000,0,0,0,0,0,0,0,0,0,15.919644834185693,16.765198945372877,2.3292682926829267,67500000.0,0.28296296296296297,185.9267399267399,1,1
1169,2,Graduate,No,8900000,28500000,6,367,22200000,16600000.0,21500000.0,9300000,1,0,0,0,0,0,0,0,0,16.001561947061912,17.1654146803266,3.202247191011236,69600000.0,0.40948275862068967,87.33422459893049,1,0
1170,1,Graduate,No,1400000,3100000,20,384,200000,1200000.0,4200000.0,1800000,1,0,0,0,0,0,0,0,0,14.151983508870947,14.946912992035967,2.2142857142857144,7400000.0,0.4189189189189189,119.46666666666667,1,0
1171,2,Graduate,No,1700000,5900000,16,610,3100000,300000.0,3700000.0,1300000,0,0,0,0,0,0,0,0,0,14.346139397261565,15.59046307836746,3.4705882352941178,8400000.0,0.7023809523809523,136.44736842105263,1,0
1172,0,Graduate,No,5300000,19500000,12,802,9800000,3300000.0,15200000.0,3200000,0,0,0,0,0,0,0,0,0,15.483217567201578,16.785925074816024,3.6792452830188678,31500000.0,0.6190476190476191,171.3951612903226,1,0
1173,3,Graduate,No,6500000,25200000,10,858,15400000,10900000.0,14000000.0,8100000,0,0,0,0,0,0,0,0,0,15.687312888712007,17.04235459216419,3.876923076923077,48400000.0,0.5206611570247934,175.93059936908514,1,0
1174,2,Graduate,No,5900000,14000000,8,599,4700000,9500000.0,17800000.0,6700000,0,0,0,0,0,0,0,0,0,15.59046307836746,16.454567959008102,2.3728813559322033,38700000.0,0.36175710594315247,177.5929648241206,1,0
1175,4,Graduate,Yes,9800000,27000000,2,395,18700000,3000000.0,23000000.0,9700000,1,0,0,0,0,0,0,0,0,16.097893045681612,17.11134746100564,2.7551020408163267,54400000.0,0.4963235294117647,105.19021739130433,1,1
1176,3,Graduate,Yes,7700000,16200000,6,380,11500000,15100000.0,22500000.0,6400000,1,0,0,0,0,0,0,0,0,15.856731016694035,16.600521861931007,2.103896103896104,55500000.0,0.2918918918918919,122.42677824267783,1,1
1177,1,Graduate,No,7900000,27100000,10,803,20000000,9800000.0,22200000.0,6600000,0,0,0,0,0,0,0,0,0,15.882373444019521,17.115044322750297,3.430379746835443,58600000.0,0.46245733788395904,181.2485714285714,1,0
1178,4,Graduate,No,3500000,8900000,20,809,7100000,1500000.0,13700000.0,3200000,0,0,0,0,0,0,0,0,0,15.068273812173887,16.001561947061912,2.5428571428571427,25500000.0,0.34901960784313724,228.3467741935484,1,0
1179,4,Not Graduate,No,2400000,6600000,2,722,6100000,3300000.0,5600000.0,3000000,0,0,0,0,0,0,0,0,0,14.690979711984754,15.702580358511794,2.75,18000000.0,0.36666666666666664,192.53333333333333,0,0
1180,5,Graduate,No,9900000,35700000,10,392,7900000,4300000.0,37365999.999999985,13000000,1,0,0,0,0,0,0,0,0,16.108045416114916,17.390661274761072,3.606060606060606,62565999.999999985,0.5705974490937571,85.10526315789475,1,0
1181,0,Graduate,No,3900000,14500000,8,545,5900000,3000000.0,10300000.0,3400000,1,0,0,0,0,0,0,0,0,15.176487367510099,16.489659276356317,3.717948717948718,22600000.0,0.6415929203539823,115.51630434782608,1,0
1182,2,Not Graduate,Yes,7300000,28500000,10,799,21500000,3100000.0,15800000.0,4300000,0,0,0,0,0,0,0,0,0,15.803385043104912,17.1654146803266,3.904109589041096,44700000.0,0.6375838926174496,162.9245810055866,0,1
1183,0,Graduate,Yes,6400000,21900000,12,727,15400000,10100000.0,24000000.0,5300000,0,0,0,0,0,0,0,0,0,15.671808704579888,16.90199724044883,3.421875,54800000.0,0.39963503649635035,164.40989399293287,1,1
1184,4,Graduate,No,7100000,19800000,18,530,7100000,3400000.0,20900000.0,7100000,1,0,0,0,0,0,0,0,0,15.775605482856605,16.801192546169812,2.788732394366197,38500000.0,0.5142857142857142,139.88847583643124,1,0
1185,2,Not Graduate,No,8800000,19000000,14,637,13700000,13900000.0,27100000.0,6100000,0,0,0,0,0,0,0,0,0,15.990262393084793,16.759949589762293,2.159090909090909,60800000.0,0.3125,201.64028776978415,0,0
1186,5,Graduate,No,7400000,21000000,4,561,21300000,3800000.0,26400000.0,3900000,0,0,0,0,0,0,0,0,0,15.816990693309524,16.860033043306743,2.8378378378378377,55400000.0,0.37906137184115524,146.17605633802816,1,0
1187,2,Not Graduate,No,4400000,12000000,20,421,9300000,2700000.0,15700000.0,3400000,1,0,0,0,0,0,0,0,0,15.29711532616119,16.300417291085605,2.727272727272727,31100000.0,0.3858520900321543,112.95121951219512,0,0
1188,3,Graduate,Yes,8600000,30300000,14,459,12000000,4100000.0,23800000.0,9100000,1,0,0,0,0,0,0,0,0,15.967272877502799,17.226658303482896,3.5232558139534884,49000000.0,0.6183673469387755,101.47557840616966,1,1
1189,3,Not Graduate,No,6900000,26000000,14,828,14800000,4200000.0,18500000.0,3600000,0,0,0,0,0,0,0,0,0,15.747032114495013,17.073607134447293,3.7681159420289854,41100000.0,0.6326034063260341,173.65349544072947,0,0
1190,4,Graduate,No,9600000,27500000,20,679,23400000,7500000.0,37365999.999999985,6300000,0,0,0,0,0,0,0,0,0,16.077273760604726,17.129696599000436,2.8645833333333335,74565999.99999999,0.36880079392752735,175.69811320754718,1,0
1191,2,Graduate,Yes,8100000,25700000,8,455,22300000,11500000.0,19800000.0,9500000,1,0,0,0,0,0,0,0,0,15.90737474309945,17.062001588775953,3.1728395061728394,63100000.0,0.40729001584786056,109.03846153846153,1,1
1192,0,Not Graduate,No,2600000,9400000,18,879,2800000,1400000.0,5100000.0,2300000,0,0,0,0,0,0,0,0,0,14.77102238760702,16.056220353623207,3.6153846153846154,11600000.0,0.8103448275862069,190.45000000000002,0,0
1193,3,Graduate,Yes,9300000,26100000,14,636,4700000,16100000.0,34500000.0,11600000,0,0,0,0,0,0,0,0,0,16.04552506565036,17.077445910607096,2.806451612903226,66900000.0,0.3901345291479821,167.08474576271183,1,1
1194,2,Not Graduate,Yes,2100000,5600000,16,426,400000,300000.0,7100000.0,1200000,1,0,0,0,0,0,0,0,0,14.557448378884015,15.53827733427679,2.6666666666666665,9000000.0,0.6222222222222222,116.1818181818182,0,1
1195,4,Not Graduate,Yes,9000000,21500000,14,508,16600000,17300000.0,24300000.0,13100000,1,0,0,0,0,0,0,0,0,16.012735246411598,16.88356353960952,2.388888888888889,71300000.0,0.3015427769985975,149.9016393442623,0,1
1196,3,Not Graduate,Yes,7000000,19200000,4,768,8600000,13700000.0,19200000.0,7700000,0,0,0,0,0,0,0,0,0,15.76142084987672,16.770420889081343,2.742857142857143,49200000.0,0.3902439024390244,205.1908396946565,0,1
1197,3,Not Graduate,No,2200000,6400000,20,667,6300000,3900000.0,8300000.0,2900000,0,0,0,0,0,0,0,0,0,14.603968372873895,15.671808704579888,2.909090909090909,21400000.0,0.29906542056074764,170.62790697674419,0,0
1198,5,Graduate,Yes,7500000,28200000,2,440,8200000,5800000.0,24400000.0,6000000,0,0,0,0,0,0,0,0,0,15.830413711839864,17.154832571369333,3.76,44400000.0,0.6351351351351351,92.43697478991596,1,1
1199,1,Graduate,Yes,8300000,16800000,2,366,22000000,6600000.0,27300000.0,4500000,1,0,0,0,0,0,0,0,0,15.931766193248746,16.636889503897294,2.0240963855421685,60400000.0,0.2781456953642384,121.02788844621516,1,1
1200,2,Not Graduate,No,300000,600000,2,383,600000,300000.0,1100000.0,400000,1,0,0,0,0,0,0,0,0,12.611541086966115,13.304686600863562,2.0,2400000.0,0.25,127.66666666666666,0,0
1201,0,Not Graduate,Yes,300000,800000,4,603,800000,200000.0,600000.0,200000,0,0,0,0,0,0,0,0,0,12.611541086966115,13.592368256649284,2.6666666666666665,1800000.0,0.4444444444444444,164.45454545454547,0,1
1202,3,Graduate,No,3900000,14900000,4,728,4700000,4000000.0,14900000.0,5500000,0,0,0,0,0,0,0,0,0,15.176487367510099,16.51687183802978,3.8205128205128207,29100000.0,0.5120274914089347,151.02127659574467,1,0
1203,0,Not Graduate,No,6600000,20300000,6,549,10800000,900000.0,23100000.0,9800000,1,0,0,0,0,0,0,0,0,15.702580358511794,16.8261314932731,3.0757575757575757,44600000.0,0.4551569506726457,134.6988847583643,0,0
1204,0,Graduate,No,4100000,10700000,8,855,11500000,700000.0,11200000.0,3100000,0,0,0,0,0,0,0,0,0,15.226497775576945,16.185754392890075,2.6097560975609757,26500000.0,0.4037735849056604,236.8581081081081,1,0
1205,5,Graduate,Yes,1800000,5300000,12,461,2800000,2000000.0,4700000.0,2000000,1,0,0,0,0,0,0,0,0,14.403297778421795,15.483217567201578,2.9444444444444446,11500000.0,0.4608695652173913,116.87323943661971,1,1
1206,3,Not Graduate,Yes,7000000,16100000,16,379,2000000,5200000.0,23000000.0,10000000,1,0,0,0,0,0,0,0,0,15.76142084987672,16.59432989206649,2.3,40200000.0,0.40049751243781095,114.84848484848486,0,1
1207,2,Not Graduate,Yes,5100000,13700000,6,559,7800000,9800000.0,12700000.0,5100000,0,0,0,0,0,0,0,0,0,15.444751293772967,16.432906463791053,2.6862745098039214,35400000.0,0.3870056497175141,151.6436170212766,0,1
1208,1,Not Graduate,Yes,300000,600000,8,816,600000,300000.0,1100000.0,200000,0,0,0,0,0,0,0,0,0,12.611541086966115,13.304686600863562,2.0,2200000.0,0.2727272727272727,272.0,0,1
1209,4,Not Graduate,Yes,4300000,11400000,2,560,10000000,3900000.0,8900000.0,3300000,0,0,0,0,0,0,0,0,0,15.274125813221904,16.249124001084017,2.6511627906976742,26100000.0,0.4367816091954023,153.37579617834393,0,1
1210,0,Graduate,Yes,3200000,12000000,14,645,5200000,1400000.0,12100000.0,3400000,0,0,0,0,0,0,0,0,0,14.978661680269907,16.300417291085605,3.75,22100000.0,0.5429864253393665,135.78947368421052,1,1
1211,4,Not Graduate,Yes,4200000,11500000,6,551,10600000,7600000.0,11300000.0,5000000,0,0,0,0,0,0,0,0,0,15.250595321348806,16.257857680289998,2.738095238095238,34500000.0,0.3333333333333333,147.40127388535032,0,1
1212,0,Not Graduate,Yes,9600000,22900000,8,515,4300000,14700000.0,33300000.0,7800000,1,0,0,0,0,0,0,0,0,16.077273760604726,16.94664751219259,2.3854166666666665,60100000.0,0.3810316139767055,152.12307692307695,0,1
1213,4,Graduate,No,1300000,3600000,10,657,3200000,1900000.0,2900000.0,1100000,0,0,0,0,0,0,0,0,0,14.077875591662238,15.096444681204078,2.769230769230769,9100000.0,0.3956043956043956,174.3061224489796,1,0
1214,3,Not Graduate,No,2400000,9300000,2,682,3100000,4400000.0,5200000.0,1500000,0,0,0,0,0,0,0,0,0,14.690979711984754,16.04552506565036,3.875,14200000.0,0.6549295774647887,139.89743589743588,0,0
1215,0,Graduate,No,600000,1600000,10,588,1600000,100000.0,1100000.0,300000,0,0,0,0,0,0,0,0,0,13.304686600863562,14.285514812209815,2.6666666666666665,3100000.0,0.5161290322580645,160.36363636363637,1,0
1216,5,Graduate,Yes,9600000,37000000,10,359,2100000,13600000.0,37365999.999999985,9400000,1,0,0,0,0,0,0,0,0,16.077273760604726,17.426428497635523,3.8541666666666665,62465999.999999985,0.5923222232894696,73.95708154506438,1,1
1217,0,Graduate,No,400000,1200000,4,766,900000,300000.0,1200000.0,300000,0,0,0,0,0,0,0,0,0,12.899222326086994,13.997832948091215,3.0,2700000.0,0.4444444444444444,191.5,1,0
1218,4,Graduate,No,5900000,19900000,14,469,14200000,6800000.0,22100000.0,3200000,1,0,0,0,0,0,0,0,0,15.59046307836746,16.806230339945976,3.3728813559322033,46300000.0,0.4298056155507559,107.25193798449614,1,0
1219,0,Graduate,Yes,700000,1400000,10,618,1300000,200000.0,1700000.0,500000,0,0,0,0,0,0,0,0,0,13.45883704259595,14.151983508870947,2.0,3700000.0,0.3783783783783784,206.0,1,1
1220,0,Not Graduate,Yes,8600000,17700000,20,711,22000000,0.0,30800000.0,7400000,0,0,0,0,0,0,0,0,0,15.967272877502799,16.68907525404123,2.058139534883721,60200000.0,0.29401993355481726,232.49429657794676,0,1
1221,0,Graduate,Yes,9000000,34000000,4,549,2000000,8900000.0,20000000.0,12400000,0,0,0,0,0,0,0,0,0,16.012735246411598,17.341871111992198,3.7777777777777777,43300000.0,0.7852193995381063,114.90697674418605,1,1
1222,3,Graduate,Yes,5100000,20400000,6,754,1700000,2600000.0,11800000.0,7600000,0,0,0,0,0,0,0,0,0,15.444751293772967,16.83104550783405,4.0,23700000.0,0.8607594936708861,150.8,1,1
1223,4,Not Graduate,Yes,500000,1500000,6,461,1300000,500000.0,1700000.0,200000,1,0,0,0,0,0,0,0,0,13.122365377402328,14.220976332738882,3.0,3700000.0,0.40540540540540543,115.25,0,1
1224,2,Graduate,No,1600000,3800000,10,837,3800000,1100000.0,5500000.0,1600000,0,0,0,0,0,0,0,0,0,14.285514812209815,15.150511887854474,2.375,12000000.0,0.31666666666666665,248.0,1,0
1225,0,Graduate,Yes,9800000,23900000,14,459,1000000,13400000.0,21100000.0,7200000,1,0,0,0,0,0,0,0,0,16.097893045681612,16.98938905874274,2.438775510204082,42700000.0,0.5597189695550351,133.47774480712167,1,1
1226,4,Graduate,No,7800000,29700000,20,614,22000000,700000.0,26800000.0,6300000,0,0,0,0,0,0,0,0,0,15.86963441986494,17.206657637442962,3.8076923076923075,55800000.0,0.532258064516129,127.71200000000002,1,0
1227,4,Not Graduate,No,6500000,24000000,16,373,5600000,5100000.0,15600000.0,6700000,1,0,0,0,0,0,0,0,0,15.687312888712007,16.993564429978885,3.6923076923076925,33000000.0,0.7272727272727273,79.49180327868852,0,0
1228,5,Graduate,Yes,7500000,26500000,12,512,16500000,2900000.0,23700000.0,6000000,1,0,0,0,0,0,0,0,0,15.830413711839864,17.0926553286923,3.533333333333333,49100000.0,0.539714867617108,112.94117647058823,1,1
1229,4,Graduate,Yes,8900000,23400000,18,781,16500000,3100000.0,24900000.0,5800000,0,0,0,0,0,0,0,0,0,16.001561947061912,16.96824662306297,2.6292134831460676,50300000.0,0.46520874751491054,215.19814241486065,1,1
